text;language;sentiment;hate
Όσο κυβερνούν κηφήνες προδότες ανίκανοι, κ όσο ο Έλληνας ψηφοφόρος ψηφίζει στα καφενεία οι κυβερνώντες δεν ακούν τον Έλληνα κ θα τον φυλακίζουν στα σπίτια. Την ευθύνη την έχει ο Έλληνας πολίτης. Διαγωνισμοί και εκατομμύρια μόνο για τους λαθρομετανάστες https://t.co/rVBxOjHUzL;greek;negative;1
@romanospili Η λέξη ΣΥΡΙΖΑ πρέπει να σημαίνει κάτι σε ελληνική γλώσσα. Τα στελέχη είναι ελληνόφωνα και οι ψηφοφόροι σε γενικές γραμμές ελληνόφωνοι. Μαζί είναι και όλοι οι λαθρομετανάστες που έχουν κάπως δικαίωμα ψήφου. Στηρίζουν Τουρκία λαθρομετανάστες εγκληματίες δολοφόνους κτλπ.;greek;negative;1
@YannisKaramits4 @pasterg1971 ένα σκόπιμα διορισμένο εθνοαποδημητικό puppet (η πιο soft έκφραση) απο τον αντινατιβιστή πουθού που μετά το κράξιμο πάει γλαστρικώς σε Εθνικές εκδηλώσεις για ξεκάρφωμα ! Εμετικές δηλώσεις της περί ενίσχυσης του δημογραφικού στην Ελλάδα, με λαθρομετανάστες απο αφροασία ... ??;greek;negative;1
"Τους λαθρομετανάστες στα κέντρα υποδοχής τους εμβολιάζει κάνεις ή μόνο εγώ πρέπει να το κάνω; Ενημέρωση για τον εμβολιασμό των Ρομά έχετε; Σε άλλα νέα οι γιαλατζί δεξιοί ανησυχούν που λιγοστεύουμε &amp; που οι νόμοι ισχύουν μόνο για τους Έλληνες. Χειρότεροι από συριζαίους γίνατε.";greek;negative;1
@PresidencyGR Απο τους λαθρομετανάστες ποτε θα απαλλαγούμε https://t.co/eO9TuLykTl;greek;negative;1
"Από τον #Έβρο στο #Αιγαίο, Σάμο, Λέσβο, Χίο, Λέρο παντού χτίζει ισλαμουπόλεις ο #Μητσοτακης &amp; η #ΝΔ_ΣΥΜΜΟΡΙΑ. Και την #Αθήνα ισλαμούπολη την έκαναν οι #μητσοτάκης #μπακογιαννης &amp; οι #ΝΔ_απατεωνες Διαγωνισμοί &amp; εκατομμύρια € μόνο για τους #λαθρομετανάστες https://t.co/cLUpVnHZMx";greek;negative;1
"Όταν βγαίνουν για πορεία οι Έλληνες αριστεροί μαζί με διάφορους λαθρομετανάστες &amp; κρατάνε ταμπέλες blm, I can t breathe, ψήφος στους μετανάστες, σύνορα ανοιχτά, να υποθέσουμε ότι η κυβέρνησή σας εγκρίνει όλα όσα λένε &amp; κάνουν? Δε σας ψήφισε γι αυτό ο κόσμος &amp; θα πέσετε απότομα.";greek;negative;1
@giorgosk71 @e994cd1a6d7d423 Καλά ασχολήσου λίγο με τις κτηνωδίες που κάνουν οι λαθρομετανάστες στα κοπάδια στα νησιά που κλέβουν τα ζώα και τα κόβουν κομματάκια στη ψύχρα και θα δούμε με τους εγχώριους γραφικούς τι θα κάνουμε.;greek;negative;1
Σταχτη στα μάτια με τα μπολιασματα με λαθρομετανάστες https://t.co/jB9ay25Msp;greek;negative;1
Έχει δηλώσει κάποιος άλλος πρωθυπουργός επάνω στη γη ότι θέλει να μπολιάσει τον λαό του με λαθρομετανάστες ?!!!;greek;negative;1
@MsLouellaDeVil Έχει τα πέσει πεινα, πουτσα και μετανάστευση για επιβιωση;greek;negative;1
Να μαζέψουν όλους τους γιατρούς πρωτα που αποτρέπουν ασθενείς να εμβολιαστουν και να τους στείλουν στα κέντρα υποδοχής να εξετάζουν λαθρομετανάστες;greek;negative;1
@AdonisGeorgiadi Και οι λαθρομετανάστες σύμφωνα με αριστερή ΠτΔ και ολο το ΠΑΣΟΚ που βρίσκεται στη #νδ_ρομπες https://t.co/RC3430iJVf;greek;negative;1
@vasilisxatzis13 Λάθος είναι άνεργοι, άεργοι λαθρομετανάστες γύφτοι όλοι με επιδόματα που τους τα πληρώνουμε εμείς. Οι συνταξιούχοι πάνε καφενείο.;greek;negative;1
Όσοι αμφισβητούμε τα ανοιχτά σύνορα για τους λαθρομετανάστες που φέρουν τον κορονοιό και μας τον διαδίδουν συνεχώς είμαστε ανόητοι κατά τον κούλη που αυτός και η σάπια παράταξη του τιμούν την ΛΟΑΤΚΙ κοινότητα.;greek;negative;1
Πρόσφυγας από Σομαλία δεν υπάρχει. Δεν είναι ούτε σε πόλεμο ούτε δίπλα μας. Είναι λαθρομετανάστες και πρέπει να απελαθούν όλοι.;greek;negative;1
"@NexVs9 Δεν έπαψαν να είναι μάστιγα. Κλιμακώνουν συνεχώς ειδικά μετά την ένωση των Γερμανιών και πλέον πάνε ολοταχώς προς ... για μια ακόμα φορά . Απορώ ,γιατί δεν μιλάει κανένας που δεν ξεφορτώνουν ισλαμιστές λαθρομετανάστες αποκλειστικά ,και με περιορισμό ,στην Γερμανία ;";greek;negative;1
@dravalopoulos Οι λαθρομετανάστες είναι το μέλλον της χώρας. Το είπε ο κ. Μητσοτάκης και η ΠτΔ.;greek;negative;1
@EFSYNTAKTON Όντως στην Ελλάδα ο 30αρης είναι ακόμα έφηβος ??. Έχουν δηλώσει όλοι οι λαθρομετανάστες ότι είναι έφηβοι 17 ετών και τους βλέπεις καθαρά γύρο στα 26 έως 30.;greek;negative;1
@ronar91 @tsotsokou Δεν υπάρχει κανένας πρόσφυγας γιατί μας έρχονται από την Τουρκία στην οποία δεν γίνεται κανένας πόλεμος. Το ισλαμικό κράτος έχασε τον πόλεμο και οι τζιχαντιστές σκορπίστηκαν σαν τα ποντίκια αλλά οι τρομοκράτες δεν δικαιούνται άσυλο.;greek;negative;1
"Πως είναι δικά μας τα εγκλήματα; Δεν τους καλέσαμε ήρθαν λαθραία την χώρα μας χωρίς χαρτιά αλλά με κινητά, απαιτούν επιδόματα, σπίτια, άσυλα για να μεταπηδήσουν Ευρώπη, ούτε τα σπίρτα για την φωτιά τους δώσαμε. Άσε που αυτές οι φυλές μικρό δείχνουν, σίγουρα δεν είναι ανήλικα.";greek;negative;1
Όλοι οι λαθρομετανάστες στην Μακρόνησο μέχρι την απέλασή τους μηδενός εξαιρουμένου!!;greek;negative;1
"Αυτοί θα αφομοιωθούν και θα σεβαστούν τα ήθη, έθιμα και τις αξίες της χώρας μας; https://t.co/xRPKN26GEf #εισβολεις #ψευδομεταναστες #λαθρομετανάστες";greek;negative;1
#Τζαβέλα εσύ είσαι απαράδεκτη. Ο @atsipras και ο @kmitsotakis μας έχουν κάνει χαβούζα της ΕΕ με την βοήθεια κάποιων όπως αυτός που υποστηρίζεις. Ντροπή σου να τα βάζεις με τους Έλληνες που έχουν υποστεί τα πάνδεινα απ τους λαθρομετανάστες λόγω της σκατοπολιτική σας.?? Αίσχος????;greek;negative;1
"Μην τυχόν διαβάσω από κανέναν βρωμιαρη που είναι αντίθετος με το #συνεδριο γονιμότητας να μας λέει ότι πρέπει να ανοίξουμε τα σύνορα στους λαθρομετανάστες και τις κουνελες τους για να λύσουμε το δημογραφικό. Ναι; Γιατί τυχαίο όλοι αυτοί τέτοια άποψη έχουν.";greek;negative;1
@AGTricho @appistol Είμαι γιατρός σε χώρα της ΕΕ στο εξωτερικό και σου λέω πως μια χαρά μετανάστες είμαστε και ας μην έχουμε τον τίτλο. Στους Ευρωπαίους φαίνεσαι όπως φαίνεται ο Πακιστανός σε σένα οπότε πρόσεχε τι λες. Και στα λέω εγώ αυτά γιατρός. Φαντάσου πως θα ναι σε κατσαπλιαδες σαν εσας.;greek;negative;1
Συρία. Tartus. Η ζωή σιγά-σιγά επανέρχεται σε φυσιολογικούς ρυθμούς.. Ώρα λοιπόν να επιστρέψουν οι Σύριοι λαθρομετανάστες στην αγαπημένη γη των προγόνων τους... https://t.co/ht2CKRPLIm;greek;negative;1
