reviews,sentiment
Ένα τίμιο tablet για όσους δεν έχουν πολλές απαιτήσεις φυσικά είναι μόνο για games και για περιήγηση!! Όσο για τις φωτογραφίες την ημέρα έτσι έτσι κάτι γίνεται την νύχτα ούτε για αστείο τίποτα διότι δεν έχει flash μπροστά με αποτέλεσμα στο σκοτάδι να μην φαίνεται τίποτα μόνο από την μπροστινή που έχει από όσο είδα! Η μπαταρία κρατάει με λογική χρήση 1 μέρα αλλά εάν το βάλεις στα 120Hz την οθόνη εκεί αδειάσει αρκετά ποιο γρήγορα!!! Όμως εάν πάρεις της Huawei το φορτιστή 22.5W φορτίζει γρήγορα υποστηρίζει ευτυχώς γρήγορη φόρτιση!!! Για 165€ που το αγόρασα εγώ σε σύγκριση με Samsung και Xiaomi δεν υπάρχει της πατάει κάτω με τα χαρακτηριστικά που έχει το συγκεκριμένο tablet !!!!,1
"Με λιγα λογια εξαιρετικο,λιγες μερες λειτουργιας ομως.Στα 168 ευρω που αγοραστηκε δεν νομιζω οτι υπαρχει καλυτερη επιλογη.Τι θα ζητουσα επιπλεον;Μια θυρα για καρτα microSD και λιγο μεγαλυτερη μπαταρια.Η φορτιση γινεται απο 25-100% σε περιπου 2:45' με 30αρι ταχυφορτιστη.Στο κουτι δεν υπαρχει φορτιστης ενω να σημειωθει οτι το ταμπλετ δεν εχει υποδοχη 3,5mm για ενσυρματα ακουστικα.Παρ' ολα αυτα αξιζει τα 5 αστερια.Μενει να αποδειχθει και αξιοπιστο στο χρονο.Θα επανελθω για νεοτερα.",1
"Το 5ο αστέρι αφαιρείται λόγω της πολύ αργής φόρτισης μπαταρίας. Σκέφτομαι να επικοινωνήσω με το κατάστημα, μήπως υπάρχει κάποιο πρόβλημα με τη δική μου μπαταρία.",1
"Oτι καλύτερο για τα λεφτά του με φοβερή ανάλυση, δυνατή φωτεινότητα, απίστευτο skroiling, και φοβερό ήχο από τα 6 ηχεία που διαθέτει",1
"Γενικά, είναι μια καλή συσκευή. Το πήρα για απλά πράγματα: Περιήγηση, ταινίες, μουσική, κοινωνικά δίκτυα, επικοινωνία και σε αυτά τα πάει πολύ καλά. Δεν ασχολούμαι με παιχνίδια, οπότε δεν έχω άποψη.

Η απόδοση είναι ικανοποιητική, χωρίς κολλήματα. Η οθόνη ούτε κρύο, ούτε ζέστη. Σχετικά καλή ανάλυση και φωτεινότητα. Η κάμερα, όπως είναι αναμενόμενο δεν διεκδικεί δάφνες. 

Έχει διακόπτη GPS, αλλά προφανώς πρόκειται για «ψευτοGPS», δηλαδή εντοπισμός μέσω Wi-Fi. Εκτός από τους Χάρτες της Google που το αναγνωρίζουν, άλλες εφαρμογές δεν το εντοπίζουν ως τέτοιο.

Πολύ χρήσιμος ο διαχωρισμός ο οθόνης, που σου επιτρέπει να τρέχεις δύο εφαρμογές παράλληλα και να εκμεταλλεύεσαι την μεγάλη οθόνη (συνηθίσω να βάζω στο ένα παράθυρο τηλεόραση).

Τα έξι ηχεία δίνουν καλό και δυνατό ήχο.

Η συσκευή έρχεται μόνο με καλώδιο φόρτισης, χωρίς φορτιστή. Ωστόσο, δεν το θεωρώ πρόβλημα, καθώς φορτίζει μια χαρά με τον φορτιστή του τηλεφώνου και μάλιστα αξιοποιεί και την γρήγορη φόρτιση (20 watts).

Η μπαταρία, αναλόγως τη χρήση, βγάζει μια ημέρα άνετα.",1
Πολύ καλό tablet με 6 καταπληκτικά ηχεία που ζωγραφίζουν.Έχει κάτι καινοτόμο. Αν κρατάς το tablet κάθετα και το γυρίσεις οριζόντια τα ηχεία δυναμώνουν πιο πολύ από μόνα τους λόγω του υπογούφερ που διαθέτουν κάνοντας έτσι ένα ωραίο ηχητικό εφέ απο κάτω προς τα πάνω.Δεν περιέχει φορτιστή.Μόνο καλώδιο.Δεν παίρνει κάρτα μνήμης.Θα μπορούσε άνετα να έχει και μεγαλύτερη μπαταρία.Αδιάφορα όμως αυτά για μένα.Υποστηρίζει όμως γρήγορη φόρτιση 22.5 watts.Διαθέτει μεταλλικό σώμα.Για τα χρήματα που πωλείται είναι τσάμπα για 11:5 ίντσες.Αν δεν ψάχνετε τον ουρανό με τα άστρα σας το συνιστώ με κλειστά μάτια,1
Πιστευω κανενα δεν πλησιαζει την ποιοτητα του σε αυτα τα λεφτα ειδικα σε ηχο και εικονα,1
"Είναι πολύ καλό ταμπλετ, για την χρήση που το θελω με βοηθαει πολυ, browsing και διάβασμα αλλά και σημειωσεις με το s pen. Το μόνο αμελητέο μείον θα έλεγα χάνει λίγο από τις γωνίες θέασης αν το χεις πλάγια. Πολύ καλή αγορά όμως.",1
"Σε γενικές γραμμές πολύ καλό τάμπλετ, το οποίο παρά τα κάπως οριακά για την εποχή specs (ram+cpu) είναι αρκετά γρήγορο σχεδόν σε όλα. Η οθόνη είναι λίγο πιό ""θερμή"" από ότι θα ήθελα (τείνει ελαφρώς προς το κίτρινο). Δεν είναι κακη πάντως, με έντονα χρώματα και ικανοποιητική αντίθεση-φωτεινότητα για την κατηγορία. Πολύ ποιοτικά ηχεία με επαρκή ένταση. Εξαιρετικό software από την Samsung όπως μας εχει συνηθίσει (dex mode, multitasking, ενημερώσεις κλπ). Το πενακι ελάχιστα το χρησιμοποιώ, σε μερικούς θα φανεί πολύ χρησιμο πάντως. Μιά χαρά και η αυτονομία του. Στην τελική όμως, το θεωρώ λίγο ακριβό κυρίως για το hardware του, παρόλο που όπως προανέφερα, δεν το δείχνει.",1
"Κάτοχος του σχεδόν 1.5 χρόνο. Το αγόρασα για το πενάκι και τα notes. Τα αγαπώ είναι πάρα πολύ smooth το γράψιμο με το πενάκι. Σε κάποια σημείο λίγο κολλάει αλλά τίποτα ενοχλητικό. Η οθόνη ίσως να μην αρέσει σε κάποιους μια και είναι λίγο ""σκοτεινή"". Γενικά πολύ ευχαριστημένος.",1
"Πολύ τίμιο για τα λεφτά του. Υστερεί λίγο στα γραφικά, αλλά ο επεξεργαστής του είναι ικανοποιητικός. Υπάρχουν στιγμιαία κολλήματα μέχρι να φωρτώση μετά από ξεκλείδωμα, αλλά μετά κανένα πρόβλημα. Δεν είναι για φωτογραφίες. Η μπαταρία του ικανοποιητική πάντα σε συνάρτηση με τη λειτουργία που κάνεις.",1
